filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
21-bay-091.jpg,1571907,"{}",52,39,"{""name"":""rect"",""x"":2396,""y"":138,""width"":146,""height"":48}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,40,"{""name"":""rect"",""x"":640,""y"":1052,""width"":221,""height"":59}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,41,"{""name"":""rect"",""x"":1460,""y"":1065,""width"":229,""height"":52}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,42,"{""name"":""rect"",""x"":2348,""y"":1041,""width"":203,""height"":55}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,43,"{""name"":""rect"",""x"":583,""y"":1938,""width"":214,""height"":63}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,44,"{""name"":""rect"",""x"":1443,""y"":1981,""width"":297,""height"":50}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,45,"{""name"":""rect"",""x"":2335,""y"":2006,""width"":234,""height"":55}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,46,"{""name"":""rect"",""x"":587,""y"":2841,""width"":247,""height"":57}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,47,"{""name"":""rect"",""x"":1430,""y"":2924,""width"":286,""height"":52}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,48,"{""name"":""rect"",""x"":2289,""y"":2927,""width"":268,""height"":54}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,49,"{""name"":""rect"",""x"":1443,""y"":31,""width"":329,""height"":71}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,50,"{""name"":""rect"",""x"":390,""y"":14,""width"":187,""height"":81}","{""region"":""text""}"
21-bay-091.jpg,1571907,"{}",52,51,"{""name"":""rect"",""x"":2739,""y"":53,""width"":180,""height"":76}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,0,"{""name"":""rect"",""x"":458,""y"":367,""width"":666,""height"":856}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,1,"{""name"":""rect"",""x"":1322,""y"":626,""width"":608,""height"":614}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,2,"{""name"":""rect"",""x"":2045,""y"":351,""width"":658,""height"":856}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,3,"{""name"":""rect"",""x"":438,""y"":1554,""width"":680,""height"":624}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,4,"{""name"":""rect"",""x"":1278,""y"":1336,""width"":593,""height"":848}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,5,"{""name"":""rect"",""x"":2008,""y"":1328,""width"":731,""height"":856}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,6,"{""name"":""rect"",""x"":436,""y"":2281,""width"":723,""height"":874}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,7,"{""name"":""rect"",""x"":1243,""y"":2265,""width"":717,""height"":878}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,8,"{""name"":""rect"",""x"":2037,""y"":2283,""width"":698,""height"":862}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,9,"{""name"":""rect"",""x"":430,""y"":3219,""width"":723,""height"":922}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,10,"{""name"":""rect"",""x"":1249,""y"":3213,""width"":654,""height"":908}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,11,"{""name"":""rect"",""x"":2012,""y"":3486,""width"":735,""height"":624}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,12,"{""name"":""rect"",""x"":521,""y"":246,""width"":666,""height"":89}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,13,"{""name"":""rect"",""x"":1383,""y"":264,""width"":381,""height"":166}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,14,"{""name"":""rect"",""x"":2249,""y"":238,""width"":192,""height"":91}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,15,"{""name"":""rect"",""x"":583,""y"":1225,""width"":543,""height"":83}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,16,"{""name"":""rect"",""x"":1484,""y"":1215,""width"":228,""height"":83}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,17,"{""name"":""rect"",""x"":2251,""y"":1201,""width"":212,""height"":93}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,18,"{""name"":""rect"",""x"":618,""y"":2200,""width"":307,""height"":61}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,19,"{""name"":""rect"",""x"":1282,""y"":2174,""width"":654,""height"":87}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,20,"{""name"":""rect"",""x"":2081,""y"":2170,""width"":652,""height"":101}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,21,"{""name"":""rect"",""x"":692,""y"":3149,""width"":256,""height"":89}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,22,"{""name"":""rect"",""x"":1371,""y"":3147,""width"":505,""height"":75}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,23,"{""name"":""rect"",""x"":2228,""y"":3143,""width"":250,""height"":89}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,24,"{""name"":""rect"",""x"":960,""y"":63,""width"":1247,""height"":92}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,25,"{""name"":""rect"",""x"":458,""y"":367,""width"":666,""height"":856}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,26,"{""name"":""rect"",""x"":1322,""y"":626,""width"":608,""height"":614}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,27,"{""name"":""rect"",""x"":2045,""y"":351,""width"":658,""height"":856}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,28,"{""name"":""rect"",""x"":438,""y"":1554,""width"":680,""height"":624}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,29,"{""name"":""rect"",""x"":1278,""y"":1336,""width"":593,""height"":848}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,30,"{""name"":""rect"",""x"":2008,""y"":1328,""width"":731,""height"":856}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,31,"{""name"":""rect"",""x"":436,""y"":2281,""width"":723,""height"":874}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,32,"{""name"":""rect"",""x"":1243,""y"":2265,""width"":717,""height"":878}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,33,"{""name"":""rect"",""x"":2037,""y"":2283,""width"":698,""height"":862}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,34,"{""name"":""rect"",""x"":430,""y"":3219,""width"":723,""height"":922}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,35,"{""name"":""rect"",""x"":1249,""y"":3213,""width"":654,""height"":908}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,36,"{""name"":""rect"",""x"":2012,""y"":3486,""width"":735,""height"":624}","{""region"":""wappen""}"
63un-001.jpg,1665441,"{}",52,37,"{""name"":""rect"",""x"":521,""y"":246,""width"":666,""height"":89}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,38,"{""name"":""rect"",""x"":1383,""y"":264,""width"":381,""height"":166}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,39,"{""name"":""rect"",""x"":2249,""y"":238,""width"":192,""height"":91}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,40,"{""name"":""rect"",""x"":583,""y"":1225,""width"":543,""height"":83}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,41,"{""name"":""rect"",""x"":1484,""y"":1215,""width"":228,""height"":83}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,42,"{""name"":""rect"",""x"":2251,""y"":1201,""width"":212,""height"":93}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,43,"{""name"":""rect"",""x"":618,""y"":2200,""width"":307,""height"":61}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,44,"{""name"":""rect"",""x"":1282,""y"":2174,""width"":654,""height"":87}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,45,"{""name"":""rect"",""x"":2081,""y"":2170,""width"":652,""height"":101}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,46,"{""name"":""rect"",""x"":692,""y"":3149,""width"":256,""height"":89}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,47,"{""name"":""rect"",""x"":1371,""y"":3147,""width"":505,""height"":75}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,48,"{""name"":""rect"",""x"":2228,""y"":3143,""width"":250,""height"":89}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,49,"{""name"":""rect"",""x"":960,""y"":63,""width"":1247,""height"":92}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,50,"{""name"":""rect"",""x"":324,""y"":178,""width"":223,""height"":74}","{""region"":""text""}"
63un-001.jpg,1665441,"{}",52,51,"{""name"":""rect"",""x"":2632,""y"":176,""width"":158,""height"":64}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,0,"{""name"":""rect"",""x"":626,""y"":305,""width"":614,""height"":892}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,1,"{""name"":""rect"",""x"":1385,""y"":309,""width"":715,""height"":882}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,2,"{""name"":""rect"",""x"":2206,""y"":333,""width"":608,""height"":862}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,3,"{""name"":""rect"",""x"":595,""y"":1270,""width"":704,""height"":884}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,4,"{""name"":""rect"",""x"":1417,""y"":1280,""width"":622,""height"":880}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,5,"{""name"":""rect"",""x"":2142,""y"":1302,""width"":751,""height"":862}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,6,"{""name"":""rect"",""x"":604,""y"":2249,""width"":636,""height"":886}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,7,"{""name"":""rect"",""x"":1356,""y"":2279,""width"":769,""height"":838}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,8,"{""name"":""rect"",""x"":2214,""y"":2265,""width"":604,""height"":858}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,9,"{""name"":""rect"",""x"":624,""y"":3228,""width"":628,""height"":884}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,10,"{""name"":""rect"",""x"":1465,""y"":3211,""width"":599,""height"":912}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,11,"{""name"":""rect"",""x"":2184,""y"":3250,""width"":704,""height"":868}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,12,"{""name"":""rect"",""x"":826,""y"":220,""width"":256,""height"":93}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,13,"{""name"":""rect"",""x"":1603,""y"":238,""width"":238,""height"":79}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,14,"{""name"":""rect"",""x"":2269,""y"":242,""width"":545,""height"":69}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,15,"{""name"":""rect"",""x"":842,""y"":1227,""width"":141,""height"":57}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,16,"{""name"":""rect"",""x"":1601,""y"":1199,""width"":268,""height"":79}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,17,"{""name"":""rect"",""x"":2144,""y"":1211,""width"":803,""height"":75}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,18,"{""name"":""rect"",""x"":799,""y"":2182,""width"":232,""height"":65}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,19,"{""name"":""rect"",""x"":1578,""y"":2164,""width"":321,""height"":83}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,20,"{""name"":""rect"",""x"":2301,""y"":2170,""width"":323,""height"":79}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,21,"{""name"":""rect"",""x"":791,""y"":3141,""width"":353,""height"":81}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,22,"{""name"":""rect"",""x"":1603,""y"":3133,""width"":303,""height"":81}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,23,"{""name"":""rect"",""x"":2366,""y"":3153,""width"":234,""height"":65}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,24,"{""name"":""rect"",""x"":1062,""y"":40,""width"":1257,""height"":115}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,25,"{""name"":""rect"",""x"":626,""y"":305,""width"":614,""height"":892}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,26,"{""name"":""rect"",""x"":1385,""y"":309,""width"":715,""height"":882}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,27,"{""name"":""rect"",""x"":2206,""y"":333,""width"":608,""height"":862}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,28,"{""name"":""rect"",""x"":595,""y"":1270,""width"":704,""height"":884}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,29,"{""name"":""rect"",""x"":1417,""y"":1280,""width"":622,""height"":880}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,30,"{""name"":""rect"",""x"":2142,""y"":1302,""width"":751,""height"":862}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,31,"{""name"":""rect"",""x"":604,""y"":2249,""width"":636,""height"":886}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,32,"{""name"":""rect"",""x"":1356,""y"":2279,""width"":769,""height"":838}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,33,"{""name"":""rect"",""x"":2214,""y"":2265,""width"":604,""height"":858}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,34,"{""name"":""rect"",""x"":624,""y"":3228,""width"":628,""height"":884}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,35,"{""name"":""rect"",""x"":1465,""y"":3211,""width"":599,""height"":912}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,36,"{""name"":""rect"",""x"":2184,""y"":3250,""width"":704,""height"":868}","{""region"":""wappen""}"
63un-002.jpg,1714021,"{}",52,37,"{""name"":""rect"",""x"":826,""y"":220,""width"":256,""height"":93}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,38,"{""name"":""rect"",""x"":1603,""y"":238,""width"":238,""height"":79}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,39,"{""name"":""rect"",""x"":2269,""y"":242,""width"":545,""height"":69}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,40,"{""name"":""rect"",""x"":842,""y"":1227,""width"":141,""height"":57}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,41,"{""name"":""rect"",""x"":1601,""y"":1199,""width"":268,""height"":79}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,42,"{""name"":""rect"",""x"":2144,""y"":1211,""width"":803,""height"":75}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,43,"{""name"":""rect"",""x"":799,""y"":2182,""width"":232,""height"":65}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,44,"{""name"":""rect"",""x"":1578,""y"":2164,""width"":321,""height"":83}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,45,"{""name"":""rect"",""x"":2301,""y"":2170,""width"":323,""height"":79}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,46,"{""name"":""rect"",""x"":791,""y"":3141,""width"":353,""height"":81}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,47,"{""name"":""rect"",""x"":1603,""y"":3133,""width"":303,""height"":81}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,48,"{""name"":""rect"",""x"":2366,""y"":3153,""width"":234,""height"":65}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,49,"{""name"":""rect"",""x"":1062,""y"":40,""width"":1257,""height"":115}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,50,"{""name"":""rect"",""x"":482,""y"":163,""width"":228,""height"":64}","{""region"":""text""}"
63un-002.jpg,1714021,"{}",52,51,"{""name"":""rect"",""x"":2751,""y"":161,""width"":153,""height"":57}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,0,"{""name"":""rect"",""x"":606,""y"":323,""width"":577,""height"":892}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,1,"{""name"":""rect"",""x"":1362,""y"":353,""width"":680,""height"":858}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,2,"{""name"":""rect"",""x"":2047,""y"":325,""width"":826,""height"":870}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,3,"{""name"":""rect"",""x"":559,""y"":1344,""width"":622,""height"":836}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,4,"{""name"":""rect"",""x"":1366,""y"":1518,""width"":656,""height"":652}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,5,"{""name"":""rect"",""x"":2142,""y"":1312,""width"":656,""height"":862}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,6,"{""name"":""rect"",""x"":563,""y"":2257,""width"":668,""height"":886}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,7,"{""name"":""rect"",""x"":1330,""y"":2277,""width"":727,""height"":872}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,8,"{""name"":""rect"",""x"":2031,""y"":2313,""width"":866,""height"":846}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,9,"{""name"":""rect"",""x"":474,""y"":3242,""width"":848,""height"":890}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,10,"{""name"":""rect"",""x"":1399,""y"":3234,""width"":654,""height"":900}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,11,"{""name"":""rect"",""x"":2134,""y"":3234,""width"":710,""height"":902}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,12,"{""name"":""rect"",""x"":769,""y"":275,""width"":226,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,13,"{""name"":""rect"",""x"":1597,""y"":262,""width"":186,""height"":85}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,14,"{""name"":""rect"",""x"":2273,""y"":266,""width"":329,""height"":73}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,15,"{""name"":""rect"",""x"":573,""y"":1223,""width"":593,""height"":87}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,16,"{""name"":""rect"",""x"":1362,""y"":1213,""width"":745,""height"":91}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,17,"{""name"":""rect"",""x"":2220,""y"":1213,""width"":608,""height"":89}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,18,"{""name"":""rect"",""x"":743,""y"":2198,""width"":339,""height"":69}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,19,"{""name"":""rect"",""x"":1504,""y"":2196,""width"":301,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,20,"{""name"":""rect"",""x"":2315,""y"":2194,""width"":311,""height"":77}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,21,"{""name"":""rect"",""x"":729,""y"":3175,""width"":277,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,22,"{""name"":""rect"",""x"":1568,""y"":3169,""width"":228,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,23,"{""name"":""rect"",""x"":2281,""y"":3163,""width"":392,""height"":73}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,24,"{""name"":""rect"",""x"":1046,""y"":69,""width"":1224,""height"":109}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,25,"{""name"":""rect"",""x"":606,""y"":323,""width"":577,""height"":892}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,26,"{""name"":""rect"",""x"":1362,""y"":353,""width"":680,""height"":858}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,27,"{""name"":""rect"",""x"":2047,""y"":325,""width"":826,""height"":870}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,28,"{""name"":""rect"",""x"":559,""y"":1344,""width"":622,""height"":836}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,29,"{""name"":""rect"",""x"":1366,""y"":1518,""width"":656,""height"":652}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,30,"{""name"":""rect"",""x"":2142,""y"":1312,""width"":656,""height"":862}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,31,"{""name"":""rect"",""x"":563,""y"":2257,""width"":668,""height"":886}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,32,"{""name"":""rect"",""x"":1330,""y"":2277,""width"":727,""height"":872}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,33,"{""name"":""rect"",""x"":2031,""y"":2313,""width"":866,""height"":846}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,34,"{""name"":""rect"",""x"":474,""y"":3242,""width"":848,""height"":890}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,35,"{""name"":""rect"",""x"":1399,""y"":3234,""width"":654,""height"":900}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,36,"{""name"":""rect"",""x"":2134,""y"":3234,""width"":710,""height"":902}","{""region"":""wappen""}"
63un-003.jpg,1759729,"{}",52,37,"{""name"":""rect"",""x"":769,""y"":275,""width"":226,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,38,"{""name"":""rect"",""x"":1597,""y"":262,""width"":186,""height"":85}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,39,"{""name"":""rect"",""x"":2273,""y"":266,""width"":329,""height"":73}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,40,"{""name"":""rect"",""x"":573,""y"":1223,""width"":593,""height"":87}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,41,"{""name"":""rect"",""x"":1362,""y"":1213,""width"":745,""height"":91}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,42,"{""name"":""rect"",""x"":2220,""y"":1213,""width"":608,""height"":89}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,43,"{""name"":""rect"",""x"":743,""y"":2198,""width"":339,""height"":69}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,44,"{""name"":""rect"",""x"":1504,""y"":2196,""width"":301,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,45,"{""name"":""rect"",""x"":2315,""y"":2194,""width"":311,""height"":77}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,46,"{""name"":""rect"",""x"":729,""y"":3175,""width"":277,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,47,"{""name"":""rect"",""x"":1568,""y"":3169,""width"":228,""height"":71}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,48,"{""name"":""rect"",""x"":2281,""y"":3163,""width"":392,""height"":73}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,49,"{""name"":""rect"",""x"":1046,""y"":69,""width"":1224,""height"":109}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,50,"{""name"":""rect"",""x"":425,""y"":186,""width"":228,""height"":64}","{""region"":""text""}"
63un-003.jpg,1759729,"{}",52,51,"{""name"":""rect"",""x"":2676,""y"":178,""width"":173,""height"":69}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,0,"{""name"":""rect"",""x"":664,""y"":365,""width"":713,""height"":840}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,1,"{""name"":""rect"",""x"":1498,""y"":319,""width"":640,""height"":884}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,2,"{""name"":""rect"",""x"":2190,""y"":319,""width"":822,""height"":894}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,3,"{""name"":""rect"",""x"":700,""y"":1314,""width"":622,""height"":848}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,4,"{""name"":""rect"",""x"":686,""y"":1205,""width"":595,""height"":91}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,5,"{""name"":""rect"",""x"":1475,""y"":1276,""width"":666,""height"":878}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,6,"{""name"":""rect"",""x"":2341,""y"":1599,""width"":486,""height"":602}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,7,"{""name"":""rect"",""x"":640,""y"":2267,""width"":743,""height"":866}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,8,"{""name"":""rect"",""x"":1455,""y"":2307,""width"":719,""height"":811}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,9,"{""name"":""rect"",""x"":2269,""y"":2277,""width"":648,""height"":854}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,10,"{""name"":""rect"",""x"":743,""y"":3573,""width"":529,""height"":545}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,11,"{""name"":""rect"",""x"":1532,""y"":3213,""width"":591,""height"":890}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,12,"{""name"":""rect"",""x"":2277,""y"":3314,""width"":640,""height"":787}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,13,"{""name"":""rect"",""x"":918,""y"":266,""width"":174,""height"":67}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,14,"{""name"":""rect"",""x"":1702,""y"":264,""width"":168,""height"":61}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,15,"{""name"":""rect"",""x"":2428,""y"":234,""width"":454,""height"":81}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,16,"{""name"":""rect"",""x"":1677,""y"":1205,""width"":232,""height"":79}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,17,"{""name"":""rect"",""x"":2382,""y"":1207,""width"":313,""height"":75}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,18,"{""name"":""rect"",""x"":846,""y"":2170,""width"":248,""height"":91}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,19,"{""name"":""rect"",""x"":1554,""y"":2164,""width"":551,""height"":89}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,20,"{""name"":""rect"",""x"":2414,""y"":2190,""width"":394,""height"":81}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,21,"{""name"":""rect"",""x"":860,""y"":3163,""width"":367,""height"":81}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,22,"{""name"":""rect"",""x"":1693,""y"":3155,""width"":248,""height"":63}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,23,"{""name"":""rect"",""x"":2370,""y"":3135,""width"":541,""height"":89}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,24,"{""name"":""rect"",""x"":1158,""y"":53,""width"":1253,""height"":106}","{""region"":""text""}"
63un-004.jpg,1639350,"{}",52,25,"{""name"":""rect"",""x"":664,""y"":365,""width"":713,""height"":840}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,26,"{""name"":""rect"",""x"":1498,""y"":319,""width"":640,""height"":884}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,27,"{""name"":""rect"",""x"":2190,""y"":319,""width"":822,""height"":894}","{""region"":""wappen""}"
63un-004.jpg,1639350,"{}",52,28,"{""name"":""rect"",""x"":700,""y"":1314,""width"":622,""height"":848}","{""region"":""wappen""}"
